
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  6.10000000000E+07     ; 6.40000000000E+07   ; Hz                  ; 1601      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   6.29443750000E+07; -0.943743     ;-0.113476     
   6.29462500000E+07; -0.944138     ;-0.110773     
   6.29481250000E+07; -0.944418     ;-0.108478     
   6.29500000000E+07; -0.944787     ;-0.107973     
   6.29518750000E+07; -0.946002     ;-0.106962     
   6.29537500000E+07; -0.945264     ;-0.104408     
   6.29556250000E+07; -0.945451     ;-0.103703     
   6.29575000000E+07; -0.942913     ;-0.102515     
   6.29593750000E+07; -0.945359     ;-0.0991008    
   6.29612500000E+07; -0.947086     ;-0.0977932    
   6.29631250000E+07; -0.946634     ;-0.0954949    
   6.29650000000E+07; -0.947631     ;-0.0950057    
   6.29668750000E+07; -0.946501     ;-0.0924672    
   6.29687500000E+07; -0.947507     ;-0.0902055    
   6.29706250000E+07; -0.947406     ;-0.0900275    
   6.29725000000E+07; -0.947327     ;-0.0865255    
   6.29743750000E+07; -0.947029     ;-0.0867872    
   6.29762500000E+07; -0.947062     ;-0.0842547    
   6.29781250000E+07; -0.946708     ;-0.0839734    
   6.29800000000E+07; -0.944878     ;-0.0810352    
   6.29818750000E+07; -0.947693     ;-0.0821221    
   6.29837500000E+07; -0.946864     ;-0.0782848    
   6.29856250000E+07; -0.949522     ;-0.0779599    
   6.29875000000E+07; -0.950483     ;-0.0728435    
   6.29893750000E+07; -0.948882     ;-0.0739677    
   6.29912500000E+07; -0.950106     ;-0.0710577    
   6.29931250000E+07; -0.948483     ;-0.0706112    
   6.29950000000E+07; -0.949556     ;-0.0689793    
   6.29968750000E+07; -0.94757      ;-0.0678443    
   6.29987500000E+07; -0.95129      ;-0.0665258    
   6.30006250000E+07; -0.953355     ;-0.064774     
   6.30025000000E+07; -0.952505     ;-0.0616922    
   6.30043750000E+07; -0.951063     ;-0.0598819    
   6.30062500000E+07; -0.948885     ;-0.060347     
   6.30081250000E+07; -0.95198      ;-0.0584118    
   6.30100000000E+07; -0.950616     ;-0.0550857    
   6.30118750000E+07; -0.949792     ;-0.0566116    
   6.30137500000E+07; -0.951706     ;-0.0536833    
   6.30156250000E+07; -0.951169     ;-0.0543134    
   6.30175000000E+07; -0.951533     ;-0.0520501    
   6.30193750000E+07; -0.949911     ;-0.0489892    
   6.30212500000E+07; -0.952909     ;-0.0487775    
   6.30231250000E+07; -0.95336      ;-0.0469245    
   6.30250000000E+07; -0.952048     ;-0.0454612    
   6.30268750000E+07; -0.950678     ;-0.044038     
   6.30287500000E+07; -0.952402     ;-0.0422257    
   6.30306250000E+07; -0.952101     ;-0.0406395    
   6.30325000000E+07; -0.953696     ;-0.0395316    
   6.30343750000E+07; -0.951119     ;-0.0378066    
   6.30362500000E+07; -0.95161      ;-0.0343771    
   6.30381250000E+07; -0.953076     ;-0.0339215    
   6.30400000000E+07; -0.951476     ;-0.0345663    
   6.30418750000E+07; -0.953642     ;-0.0327891    
   6.30437500000E+07; -0.952182     ;-0.0293655    
   6.30456250000E+07; -0.952972     ;-0.0289066    
   6.30475000000E+07; -0.95131      ;-0.0261889    
   6.30493750000E+07; -0.953979     ;-0.0248196    
   6.30512500000E+07; -0.954078     ;-0.0263426    
   6.30531250000E+07; -0.954408     ;-0.0255173    
   6.30550000000E+07; -0.951835     ;-0.0219214    
   6.30568750000E+07; -0.953294     ;-0.0202928    
   6.30587500000E+07; -0.952938     ;-0.0198561    
   6.30606250000E+07; -0.950573     ;-0.0175959    
   6.30625000000E+07; -0.954252     ;-0.0159777    
   6.30643750000E+07; -0.953754     ;-0.0150192    
   6.30662500000E+07; -0.954074     ;-0.0138302    
   6.30681250000E+07; -0.954871     ;-0.0131667    
   6.30700000000E+07; -0.954638     ;-0.0101715    
   6.30718750000E+07; -0.951918     ;-0.00889497   
   6.30737500000E+07; -0.955287     ;-0.00838489   
   6.30756250000E+07; -0.953672     ;-0.00614593   
   6.30775000000E+07; -0.955329     ;-0.00620802   
   6.30793750000E+07; -0.954361     ;-0.00475253   
   6.30812500000E+07; -0.953551     ;-0.00099968   
   6.30831250000E+07; -0.953518     ;-0.00112019   
   6.30850000000E+07; -0.954474     ;-0.00125489   
   6.30868750000E+07; -0.954865     ;-0.00220075   
   6.30887500000E+07; -0.953083     ; 0.00400597   
   6.30906250000E+07; -0.952791     ; 0.00416282   
   6.30925000000E+07; -0.954609     ; 0.00403987   
   6.30943750000E+07; -0.954313     ; 0.0083775    
   6.30962500000E+07; -0.951621     ; 0.00749262   
   6.30981250000E+07; -0.955442     ; 0.00840879   
   6.31000000000E+07; -0.954382     ; 0.00955844   
   6.31018750000E+07; -0.953479     ; 0.011764     
   6.31037500000E+07; -0.95403      ; 0.0143744    
   6.31056250000E+07; -0.955524     ; 0.0168081    
   6.31075000000E+07; -0.961125     ; 0.016451     
   6.31093750000E+07; -0.958271     ; 0.0162541    
   6.31112500000E+07; -0.957581     ; 0.0192263    
   6.31131250000E+07; -0.955327     ; 0.021352     
   6.31150000000E+07; -0.956777     ; 0.0212088    
   6.31168750000E+07; -0.956627     ; 0.0250799    
   6.31187500000E+07; -0.954445     ; 0.0215732    
   6.31206250000E+07; -0.954179     ; 0.0246441    
   6.31225000000E+07; -0.95726      ; 0.0253771    
   6.31243750000E+07; -0.956245     ; 0.0307313    
   6.31262500000E+07; -0.954872     ; 0.0293778    
   6.31281250000E+07; -0.956527     ; 0.0308787    
   6.31300000000E+07; -0.955326     ; 0.0322448    
   6.31318750000E+07; -0.95581      ; 0.0325247    
   6.31337500000E+07; -0.955348     ; 0.0340704    
   6.31356250000E+07; -0.956964     ; 0.0348964    
   6.31375000000E+07; -0.9554       ; 0.0386902    
   6.31393750000E+07; -0.95368      ; 0.0372538    
   6.31412500000E+07; -0.956548     ; 0.0401139    
   6.31431250000E+07; -0.953289     ; 0.0428117    
   6.31450000000E+07; -0.962        ; 0.0405554    
   6.31468750000E+07; -0.956472     ; 0.0452743    
   6.31487500000E+07; -0.95657      ; 0.0448383    
   6.31506250000E+07; -0.956629     ; 0.0457565    
   6.31525000000E+07; -0.955375     ; 0.0481258    
   6.31543750000E+07; -0.955902     ; 0.0482594    
   6.31562500000E+07; -0.953244     ; 0.0500639    
   6.31581250000E+07; -0.956525     ; 0.0512761    
   6.31600000000E+07; -0.954741     ; 0.0516254    
   6.31618750000E+07; -0.954975     ; 0.054328     
   6.31637500000E+07; -0.955054     ; 0.0528017    
   6.31656250000E+07; -0.955752     ; 0.0566992    
   6.31675000000E+07; -0.9534       ; 0.0575611    
   6.31693750000E+07; -0.954562     ; 0.05847      
   6.31712500000E+07; -0.955703     ; 0.0627139    
   6.31731250000E+07; -0.95109      ; 0.059635     
   6.31750000000E+07; -0.95462      ; 0.0620924    
   6.31768750000E+07; -0.954957     ; 0.0663805    
   6.31787500000E+07; -0.952934     ; 0.0646843    
   6.31806250000E+07; -0.951751     ; 0.0660326    
   6.31825000000E+07; -0.953716     ; 0.066917     
   6.31843750000E+07; -0.954061     ; 0.0679807    
   6.31862500000E+07; -0.955138     ; 0.0702048    
   6.31881250000E+07; -0.953324     ; 0.0710868    
   6.31900000000E+07; -0.954569     ; 0.0716688    
   6.31918750000E+07; -0.952766     ; 0.0738442    
   6.31937500000E+07; -0.953579     ; 0.0746503    
   6.31956250000E+07; -0.952491     ; 0.0761843    
   6.31975000000E+07; -0.952679     ; 0.0782919    
   6.31993750000E+07; -0.951309     ; 0.0783959    
   6.32012500000E+07; -0.9522       ; 0.0798022    
   6.32031250000E+07; -0.953131     ; 0.0807351    
   6.32050000000E+07; -0.952838     ; 0.0837577    
   6.32068750000E+07; -0.951699     ; 0.0828658    
   6.32087500000E+07; -0.952831     ; 0.0860183    
   6.32106250000E+07; -0.950076     ; 0.0861024    
   6.32125000000E+07; -0.951876     ; 0.0868467    
   6.32143750000E+07; -0.95112      ; 0.088746     
   6.32162500000E+07; -0.951977     ; 0.0884679    
   6.32181250000E+07; -0.950965     ; 0.0895701    
   6.32200000000E+07; -0.951533     ; 0.0912567    
   6.32218750000E+07; -0.951267     ; 0.0943451    
   6.32237500000E+07; -0.949854     ; 0.093433     
   6.32256250000E+07; -0.953031     ; 0.0941234    
   6.32275000000E+07; -0.951186     ; 0.0987544    
   6.32293750000E+07; -0.952993     ; 0.0991379    
   6.32312500000E+07; -0.949016     ; 0.10088      
   6.32331250000E+07; -0.952366     ; 0.0986759    
   6.32350000000E+07; -0.950899     ; 0.102427     
   6.32368750000E+07; -0.953416     ; 0.102601     
   6.32387500000E+07; -0.950966     ; 0.105456     
   6.32406250000E+07; -0.949057     ; 0.105017     
   6.32425000000E+07; -0.953012     ; 0.106295     
   6.32443750000E+07; -0.949837     ; 0.106142     
   6.32462500000E+07; -0.950165     ; 0.109033     
   6.32481250000E+07; -0.949438     ; 0.109965     
   6.32500000000E+07; -0.951156     ; 0.108844     
   6.32518750000E+07; -0.949641     ; 0.113406     
   6.32537500000E+07; -0.949655     ; 0.11205      
   6.32556250000E+07; -0.950981     ; 0.114331     
   6.32575000000E+07; -0.949702     ; 0.115977     
   6.32593750000E+07; -0.947949     ; 0.11662      
   6.32612500000E+07; -0.947586     ; 0.118168     
   6.32631250000E+07; -0.949078     ; 0.120333     
   6.32650000000E+07; -0.949173     ; 0.121296     
   6.32668750000E+07; -0.947405     ; 0.121405     
   6.32687500000E+07; -0.947758     ; 0.122513     
   6.32706250000E+07; -0.948256     ; 0.124898     
   6.32725000000E+07; -0.944165     ; 0.125835     
   6.32743750000E+07; -0.94711      ; 0.126649     
   6.32762500000E+07; -0.946752     ; 0.126872     
   6.32781250000E+07; -0.946282     ; 0.128752     
   6.32800000000E+07; -0.949373     ; 0.129158     
   6.32818750000E+07; -0.947403     ; 0.132287     
   6.32837500000E+07; -0.945247     ; 0.133496     
   6.32856250000E+07; -0.947927     ; 0.13346      
   6.32875000000E+07; -0.945998     ; 0.137558     
   6.32893750000E+07; -0.947846     ; 0.137871     
   6.32912500000E+07; -0.946675     ; 0.136353     
   6.32931250000E+07; -0.94632      ; 0.139452     
   6.32950000000E+07; -0.94481      ; 0.140127     
   6.32968750000E+07; -0.943879     ; 0.141631     
   6.32987500000E+07; -0.945864     ; 0.141797     
   6.33006250000E+07; -0.945986     ; 0.144816     
   6.33025000000E+07; -0.942878     ; 0.143182     
   6.33043750000E+07; -0.944013     ; 0.14563      
   6.33062500000E+07; -0.945117     ; 0.148126     
   6.33081250000E+07; -0.943421     ; 0.14753      
   6.33100000000E+07; -0.942416     ; 0.148904     
   6.33118750000E+07; -0.943278     ; 0.151811     
   6.33137500000E+07; -0.944604     ; 0.151554     
   6.33156250000E+07; -0.945003     ; 0.152152     
   6.33175000000E+07; -0.943417     ; 0.153541     
   6.33193750000E+07; -0.943508     ; 0.152525     
   6.33212500000E+07; -0.943606     ; 0.155927     
   6.33231250000E+07; -0.947995     ; 0.154412     
   6.33250000000E+07; -0.942726     ; 0.159966     
   6.33268750000E+07; -0.942129     ; 0.160428     
   6.33287500000E+07; -0.94227      ; 0.1601       
   6.33306250000E+07; -0.942431     ; 0.161924     
   6.33325000000E+07; -0.942347     ; 0.162139     
   6.33343750000E+07; -0.940794     ; 0.164183     
   6.33362500000E+07; -0.941261     ; 0.164372     
   6.33381250000E+07; -0.942136     ; 0.166537     
   6.33400000000E+07; -0.939034     ; 0.16742      
   6.33418750000E+07; -0.941796     ; 0.168219     
   6.33437500000E+07; -0.940098     ; 0.169123     
   6.33456250000E+07; -0.942199     ; 0.170282     
   6.33475000000E+07; -0.940518     ; 0.172637     
   6.33493750000E+07; -0.939613     ; 0.172659     
   6.33512500000E+07; -0.941476     ; 0.174544     
   6.33531250000E+07; -0.94063      ; 0.172875     
   6.33550000000E+07; -0.940155     ; 0.175125     
   6.33568750000E+07; -0.941574     ; 0.178337     
   6.33587500000E+07; -0.940057     ; 0.17863      
   6.33606250000E+07; -0.940419     ; 0.179374     
   6.33625000000E+07; -0.939033     ; 0.180162     
   6.33643750000E+07; -0.939288     ; 0.182185     
   6.33662500000E+07; -0.938476     ; 0.18143      
   6.33681250000E+07; -0.938536     ; 0.18343      
   6.33700000000E+07; -0.940609     ; 0.1883       
   6.33718750000E+07; -0.938825     ; 0.185978     
   6.33737500000E+07; -0.938278     ; 0.187945     
   6.33756250000E+07; -0.938238     ; 0.189852     
   6.33775000000E+07; -0.937233     ; 0.189758     
   6.33793750000E+07; -0.935798     ; 0.190737     
   6.33812500000E+07; -0.936574     ; 0.190631     
   6.33831250000E+07; -0.9364       ; 0.193637     
   6.33850000000E+07; -0.937298     ; 0.192599     
   6.33868750000E+07; -0.935238     ; 0.195926     
   6.33887500000E+07; -0.938143     ; 0.19702      
   6.33906250000E+07; -0.936004     ; 0.196559     
   6.33925000000E+07; -0.935483     ; 0.1969       
   6.33943750000E+07; -0.935484     ; 0.200068     
   6.33962500000E+07; -0.934371     ; 0.200759     
   6.33981250000E+07; -0.935813     ; 0.201624     
   6.34000000000E+07; -0.93367      ; 0.201609     
   6.34018750000E+07; -0.932392     ; 0.203992     
   6.34037500000E+07; -0.93527      ; 0.203946     
   6.34056250000E+07; -0.934403     ; 0.20873      
   6.34075000000E+07; -0.934747     ; 0.206649     
   6.34093750000E+07; -0.933074     ; 0.208525     
   6.34112500000E+07; -0.934089     ; 0.211336     
   6.34131250000E+07; -0.933059     ; 0.21173      
   6.34150000000E+07; -0.932396     ; 0.211143     
   6.34168750000E+07; -0.932984     ; 0.214122     
   6.34187500000E+07; -0.930449     ; 0.213454     
   6.34206250000E+07; -0.933358     ; 0.215655     
   6.34225000000E+07; -0.931717     ; 0.214888     
   6.34243750000E+07; -0.93081      ; 0.218324     
   6.34262500000E+07; -0.930399     ; 0.218828     
   6.34281250000E+07; -0.929761     ; 0.218637     
   6.34300000000E+07; -0.929629     ; 0.221927     
   6.34318750000E+07; -0.929395     ; 0.220263     
   6.34337500000E+07; -0.930758     ; 0.222802     
   6.34356250000E+07; -0.929924     ; 0.223106     
   6.34375000000E+07; -0.930194     ; 0.226627     
   6.34393750000E+07; -0.927899     ; 0.226372     
   6.34412500000E+07; -0.930271     ; 0.225535     
   6.34431250000E+07; -0.928809     ; 0.230086     
   6.34450000000E+07; -0.92804      ; 0.228413     
   6.34468750000E+07; -0.928701     ; 0.229337     
   6.34487500000E+07; -0.927111     ; 0.231204     
   6.34506250000E+07; -0.92775      ; 0.232419     
   6.34525000000E+07; -0.926319     ; 0.234449     
   6.34543750000E+07; -0.927251     ; 0.231809     
   6.34562500000E+07; -0.926892     ; 0.236294     
   6.34581250000E+07; -0.923577     ; 0.237296     
   6.34600000000E+07; -0.926073     ; 0.237822     
   6.34618750000E+07; -0.926681     ; 0.240165     
   6.34637500000E+07; -0.922463     ; 0.239443     
   6.34656250000E+07; -0.926914     ; 0.23971      
   6.34675000000E+07; -0.924738     ; 0.243086     
   6.34693750000E+07; -0.922684     ; 0.241747     
   6.34712500000E+07; -0.925472     ; 0.243747     
   6.34731250000E+07; -0.925276     ; 0.243146     
   6.34750000000E+07; -0.925384     ; 0.248307     
   6.34768750000E+07; -0.924703     ; 0.247944     
   6.34787500000E+07; -0.923543     ; 0.249704     
   6.34806250000E+07; -0.92432      ; 0.250448     
   6.34825000000E+07; -0.924121     ; 0.2509       
   6.34843750000E+07; -0.923002     ; 0.25233      
   6.34862500000E+07; -0.920992     ; 0.251334     
   6.34881250000E+07; -0.921056     ; 0.254192     
   6.34900000000E+07; -0.923304     ; 0.255076     
   6.34918750000E+07; -0.920192     ; 0.257269     
   6.34937500000E+07; -0.918727     ; 0.25655      
   6.34956250000E+07; -0.923139     ; 0.256263     
   6.34975000000E+07; -0.919487     ; 0.258863     
   6.34993750000E+07; -0.918986     ; 0.258678     
   6.35012500000E+07; -0.919759     ; 0.261307     
   6.35031250000E+07; -0.919778     ; 0.261672     
   6.35050000000E+07; -0.917757     ; 0.263276     
   6.35068750000E+07; -0.918848     ; 0.264607     
   6.35087500000E+07; -0.918163     ; 0.267205     
   6.35106250000E+07; -0.917379     ; 0.266039     
   6.35125000000E+07; -0.917137     ; 0.268816     
   6.35143750000E+07; -0.916806     ; 0.269492     
   6.35162500000E+07; -0.917165     ; 0.27077      
   6.35181250000E+07; -0.913621     ; 0.271553     
   6.35200000000E+07; -0.917571     ; 0.27132      
   6.35218750000E+07; -0.916107     ; 0.271831     
   6.35237500000E+07; -0.916976     ; 0.274842     
   6.35256250000E+07; -0.914919     ; 0.275721     
   6.35275000000E+07; -0.915415     ; 0.276527     
   6.35293750000E+07; -0.912229     ; 0.277092     
   6.35312500000E+07; -0.915215     ; 0.277534     
   6.35331250000E+07; -0.912647     ; 0.280183     
   6.35350000000E+07; -0.914673     ; 0.280164     
   6.35368750000E+07; -0.913171     ; 0.28126      
   6.35387500000E+07; -0.914189     ; 0.283785     
   6.35406250000E+07; -0.910777     ; 0.283438     
   6.35425000000E+07; -0.912947     ; 0.286387     
   6.35443750000E+07; -0.912411     ; 0.289246     
   6.35462500000E+07; -0.912008     ; 0.287899     
   6.35481250000E+07; -0.911152     ; 0.287787     
   6.35500000000E+07; -0.911388     ; 0.2913       
   6.35518750000E+07; -0.909766     ; 0.289273     
   6.35537500000E+07; -0.907886     ; 0.291802     
   6.35556250000E+07; -0.909555     ; 0.292496     
   6.35575000000E+07; -0.910748     ; 0.294864     
   6.35593750000E+07; -0.907755     ; 0.292757     
   6.35612500000E+07; -0.912175     ; 0.294066     
   6.35631250000E+07; -0.907666     ; 0.296845     
   6.35650000000E+07; -0.904936     ; 0.297321     
   6.35668750000E+07; -0.910321     ; 0.297584     
   6.35687500000E+07; -0.907324     ; 0.299627     
   6.35706250000E+07; -0.907552     ; 0.300286     
   6.35725000000E+07; -0.906995     ; 0.301146     
   6.35743750000E+07; -0.906446     ; 0.302169     
   6.35762500000E+07; -0.90385      ; 0.302648     
   6.35781250000E+07; -0.907738     ; 0.304805     
   6.35800000000E+07; -0.90472      ; 0.305908     
   6.35818750000E+07; -0.905294     ; 0.307452     
   6.35837500000E+07; -0.906826     ; 0.308125     
   6.35856250000E+07; -0.904414     ; 0.309797     
   6.35875000000E+07; -0.904981     ; 0.31146      
   6.35893750000E+07; -0.903603     ; 0.310431     
   6.35912500000E+07; -0.903744     ; 0.312047     
   6.35931250000E+07; -0.903987     ; 0.315334     
   6.35950000000E+07; -0.903902     ; 0.314583     
   6.35968750000E+07; -0.903121     ; 0.315389     
   6.35987500000E+07; -0.902743     ; 0.316879     
   6.36006250000E+07; -0.901123     ; 0.317855     
   6.36025000000E+07; -0.902424     ; 0.317649     
   6.36043750000E+07; -0.900311     ; 0.319191     
   6.36062500000E+07; -0.901405     ; 0.321185     
   6.36081250000E+07; -0.899475     ; 0.32271      
   6.36100000000E+07; -0.901366     ; 0.323604     
   6.36118750000E+07; -0.898241     ; 0.321641     
   6.36137500000E+07; -0.901022     ; 0.324692     
   6.36156250000E+07; -0.899314     ; 0.325206     
   6.36175000000E+07; -0.896668     ; 0.324381     
   6.36193750000E+07; -0.898358     ; 0.327866     
   6.36212500000E+07; -0.901212     ; 0.326055     
   6.36231250000E+07; -0.896519     ; 0.330318     
   6.36250000000E+07; -0.896022     ; 0.33063      
   6.36268750000E+07; -0.896043     ; 0.33094      
   6.36287500000E+07; -0.897345     ; 0.32974      
   6.36306250000E+07; -0.895637     ; 0.335711     
   6.36325000000E+07; -0.896426     ; 0.334056     
   6.36343750000E+07; -0.894448     ; 0.337041     
   6.36362500000E+07; -0.894694     ; 0.337782     
   6.36381250000E+07; -0.89266      ; 0.33877      
   6.36400000000E+07; -0.893631     ; 0.339581     
   6.36418750000E+07; -0.892776     ; 0.342253     
   6.36437500000E+07; -0.893607     ; 0.340847     
   6.36456250000E+07; -0.891503     ; 0.34346      
   6.36475000000E+07; -0.889807     ; 0.34207      
   6.36493750000E+07; -0.893243     ; 0.343329     
   6.36512500000E+07; -0.890796     ; 0.345495     
   6.36531250000E+07; -0.890839     ; 0.346306     
   6.36550000000E+07; -0.888901     ; 0.345966     
   6.36568750000E+07; -0.889814     ; 0.347575     
   6.36587500000E+07; -0.890499     ; 0.351455     
   6.36606250000E+07; -0.888754     ; 0.34991      
   6.36625000000E+07; -0.890006     ; 0.351513     
   6.36643750000E+07; -0.888099     ; 0.353296     
   6.36662500000E+07; -0.886816     ; 0.352165     
   6.36681250000E+07; -0.887226     ; 0.352861     
   6.36700000000E+07; -0.8882       ; 0.35672      
   6.36718750000E+07; -0.886974     ; 0.355198     
   6.36737500000E+07; -0.885729     ; 0.356227     
   6.36756250000E+07; -0.887154     ; 0.359143     
   6.36775000000E+07; -0.884523     ; 0.35854      
   6.36793750000E+07; -0.885488     ; 0.358765     
   6.36812500000E+07; -0.885366     ; 0.360728     
   6.36831250000E+07; -0.884557     ; 0.361354     
   6.36850000000E+07; -0.884407     ; 0.363663     
   6.36868750000E+07; -0.883319     ; 0.362212     
   6.36887500000E+07; -0.880842     ; 0.364555     
   6.36906250000E+07; -0.881657     ; 0.365977     
   6.36925000000E+07; -0.883332     ; 0.36629      
   6.36943750000E+07; -0.881223     ; 0.368505     
   6.36962500000E+07; -0.883223     ; 0.368715     
   6.36981250000E+07; -0.881361     ; 0.370568     
   6.37000000000E+07; -0.879177     ; 0.3706       
   6.37018750000E+07; -0.881135     ; 0.372193     
   6.37037500000E+07; -0.880007     ; 0.373826     
   6.37056250000E+07; -0.878853     ; 0.374773     
   6.37075000000E+07; -0.880783     ; 0.37455      
   6.37093750000E+07; -0.87806      ; 0.374403     
   6.37112500000E+07; -0.878218     ; 0.37841      
   6.37131250000E+07; -0.876447     ; 0.375865     
   6.37150000000E+07; -0.876618     ; 0.379585     
   6.37168750000E+07; -0.875334     ; 0.37931      
   6.37187500000E+07; -0.873923     ; 0.380705     
   6.37206250000E+07; -0.878435     ; 0.380119     
   6.37225000000E+07; -0.874628     ; 0.385661     
   6.37243750000E+07; -0.873077     ; 0.38321      
   6.37262500000E+07; -0.875204     ; 0.382999     
   6.37281250000E+07; -0.874011     ; 0.38667      
   6.37300000000E+07; -0.874693     ; 0.388443     
   6.37318750000E+07; -0.872033     ; 0.387884     
   6.37337500000E+07; -0.87345      ; 0.388861     
   6.37356250000E+07; -0.871847     ; 0.389855     
   6.37375000000E+07; -0.87314      ; 0.390877     
   6.37393750000E+07; -0.87257      ; 0.390608     
   6.37412500000E+07; -0.872237     ; 0.394201     
   6.37431250000E+07; -0.870392     ; 0.393686     
   6.37450000000E+07; -0.871604     ; 0.393608     
   6.37468750000E+07; -0.86971      ; 0.39574      
   6.37487500000E+07; -0.868162     ; 0.395565     
   6.37506250000E+07; -0.871045     ; 0.39637      
   6.37525000000E+07; -0.867394     ; 0.397664     
   6.37543750000E+07; -0.868462     ; 0.399175     
   6.37562500000E+07; -0.867569     ; 0.399541     
   6.37581250000E+07; -0.865339     ; 0.401596     
   6.37600000000E+07; -0.866608     ; 0.404037     
   6.37618750000E+07; -0.864815     ; 0.403835     
   6.37637500000E+07; -0.867094     ; 0.402812     
   6.37656250000E+07; -0.865897     ; 0.409336     
   6.37675000000E+07; -0.866678     ; 0.405677     
   6.37693750000E+07; -0.862386     ; 0.408165     
   6.37712500000E+07; -0.863654     ; 0.40963      
   6.37731250000E+07; -0.861596     ; 0.408551     
   6.37750000000E+07; -0.862532     ; 0.410668     
   6.37768750000E+07; -0.862794     ; 0.41153      
   6.37787500000E+07; -0.860722     ; 0.411491     
   6.37806250000E+07; -0.862849     ; 0.4129       
   6.37825000000E+07; -0.86099      ; 0.414805     
   6.37843750000E+07; -0.861402     ; 0.414058     
   6.37862500000E+07; -0.859817     ; 0.415697     
   6.37881250000E+07; -0.859971     ; 0.420185     
   6.37900000000E+07; -0.859326     ; 0.418046     
   6.37918750000E+07; -0.858562     ; 0.419106     
   6.37937500000E+07; -0.858759     ; 0.421021     
   6.37956250000E+07; -0.856437     ; 0.420018     
   6.37975000000E+07; -0.858462     ; 0.421966     
   6.37993750000E+07; -0.855704     ; 0.424306     
   6.38012500000E+07; -0.855558     ; 0.420729     
   6.38031250000E+07; -0.855284     ; 0.424185     
   6.38050000000E+07; -0.855631     ; 0.425861     
   6.38068750000E+07; -0.854412     ; 0.427102     
   6.38087500000E+07; -0.855392     ; 0.428694     
   6.38106250000E+07; -0.853942     ; 0.429037     
   6.38125000000E+07; -0.853246     ; 0.429573     
   6.38143750000E+07; -0.8526       ; 0.431208     
   6.38162500000E+07; -0.85557      ; 0.430031     
   6.38181250000E+07; -0.85247      ; 0.42942      
   6.38200000000E+07; -0.851948     ; 0.43535      
   6.38218750000E+07; -0.849414     ; 0.433489     
   6.38237500000E+07; -0.850994     ; 0.433885     
   6.38256250000E+07; -0.849821     ; 0.437526     
   6.38275000000E+07; -0.849346     ; 0.436201     
   6.38293750000E+07; -0.848876     ; 0.43819      
   6.38312500000E+07; -0.847692     ; 0.439222     
   6.38331250000E+07; -0.845619     ; 0.439977     
   6.38350000000E+07; -0.847203     ; 0.442169     
   6.38368750000E+07; -0.846319     ; 0.4436       
   6.38387500000E+07; -0.846272     ; 0.442415     
   6.38406250000E+07; -0.845947     ; 0.441812     
   6.38425000000E+07; -0.845323     ; 0.44674      
   6.38443750000E+07; -0.847027     ; 0.444568     
   6.38462500000E+07; -0.844728     ; 0.445628     
   6.38481250000E+07; -0.843945     ; 0.447228     
   6.38500000000E+07; -0.844316     ; 0.448135     
   6.38518750000E+07; -0.842596     ; 0.448644     
   6.38537500000E+07; -0.841859     ; 0.450983     
   6.38556250000E+07; -0.841715     ; 0.450714     
   6.38575000000E+07; -0.841274     ; 0.450684     
   6.38593750000E+07; -0.84143      ; 0.454019     
   6.38612500000E+07; -0.83754      ; 0.451991     
   6.38631250000E+07; -0.840891     ; 0.454392     
   6.38650000000E+07; -0.839606     ; 0.454346     
   6.38668750000E+07; -0.837192     ; 0.456317     
   6.38687500000E+07; -0.839186     ; 0.456427     
   6.38706250000E+07; -0.838114     ; 0.457808     
   6.38725000000E+07; -0.837118     ; 0.458275     
   6.38743750000E+07; -0.837416     ; 0.459724     
   6.38762500000E+07; -0.83593      ; 0.460001     
   6.38781250000E+07; -0.835203     ; 0.462191     
   6.38800000000E+07; -0.83688      ; 0.461713     
   6.38818750000E+07; -0.834292     ; 0.465628     
   6.38837500000E+07; -0.83425      ; 0.465698     
   6.38856250000E+07; -0.833032     ; 0.46474      
   6.38875000000E+07; -0.833707     ; 0.466774     
   6.38893750000E+07; -0.831777     ; 0.467382     
   6.38912500000E+07; -0.832345     ; 0.468828     
   6.38931250000E+07; -0.832188     ; 0.469258     
   6.38950000000E+07; -0.831805     ; 0.471389     
   6.38968750000E+07; -0.8281       ; 0.470206     
   6.38987500000E+07; -0.829387     ; 0.473365     
   6.39006250000E+07; -0.829499     ; 0.475138     
   6.39025000000E+07; -0.829374     ; 0.474034     
   6.39043750000E+07; -0.830095     ; 0.474333     
   6.39062500000E+07; -0.827904     ; 0.475905     
   6.39081250000E+07; -0.825995     ; 0.476746     
   6.39100000000E+07; -0.825467     ; 0.479071     
   6.39118750000E+07; -0.825235     ; 0.478487     
   6.39137500000E+07; -0.8253       ; 0.479419     
   6.39156250000E+07; -0.82671      ; 0.480144     
   6.39175000000E+07; -0.823819     ; 0.481964     
   6.39193750000E+07; -0.824224     ; 0.482485     
   6.39212500000E+07; -0.823719     ; 0.483735     
   6.39231250000E+07; -0.823283     ; 0.483884     
   6.39250000000E+07; -0.822461     ; 0.486482     
