
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  6.10000000000E+07     ; 6.40000000000E+07   ; Hz                  ; 1601      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   6.28956250000E+07; -0.934642     ;-0.161169     
   6.28975000000E+07; -0.931941     ;-0.159882     
   6.28993750000E+07; -0.934746     ;-0.157871     
   6.29012500000E+07; -0.935252     ;-0.156104     
   6.29031250000E+07; -0.934291     ;-0.153704     
   6.29050000000E+07; -0.937303     ;-0.153215     
   6.29068750000E+07; -0.935481     ;-0.147383     
   6.29087500000E+07; -0.936251     ;-0.148123     
   6.29106250000E+07; -0.938471     ;-0.146066     
   6.29125000000E+07; -0.938245     ;-0.142232     
   6.29143750000E+07; -0.938601     ;-0.142402     
   6.29162500000E+07; -0.938446     ;-0.140592     
   6.29181250000E+07; -0.939943     ;-0.136902     
   6.29200000000E+07; -0.939056     ;-0.136754     
   6.29218750000E+07; -0.940818     ;-0.137742     
   6.29237500000E+07; -0.940641     ;-0.133017     
   6.29256250000E+07; -0.939005     ;-0.132298     
   6.29275000000E+07; -0.940274     ;-0.130277     
   6.29293750000E+07; -0.940503     ;-0.127256     
   6.29312500000E+07; -0.941406     ;-0.124035     
   6.29331250000E+07; -0.939628     ;-0.125662     
   6.29350000000E+07; -0.942945     ;-0.124092     
   6.29368750000E+07; -0.941306     ;-0.121089     
   6.29387500000E+07; -0.944423     ;-0.116177     
   6.29406250000E+07; -0.940838     ;-0.116943     
   6.29425000000E+07; -0.944765     ;-0.117081     
   6.29443750000E+07; -0.944484     ;-0.112111     
   6.29462500000E+07; -0.944322     ;-0.110915     
   6.29481250000E+07; -0.944181     ;-0.110009     
   6.29500000000E+07; -0.945192     ;-0.10906      
   6.29518750000E+07; -0.945189     ;-0.104269     
   6.29537500000E+07; -0.944459     ;-0.104672     
   6.29556250000E+07; -0.944961     ;-0.103505     
   6.29575000000E+07; -0.946821     ;-0.100579     
   6.29593750000E+07; -0.944406     ;-0.0999141    
   6.29612500000E+07; -0.94744      ;-0.097491     
   6.29631250000E+07; -0.946232     ;-0.0960906    
   6.29650000000E+07; -0.943036     ;-0.0958637    
   6.29668750000E+07; -0.945779     ;-0.0927102    
   6.29687500000E+07; -0.946452     ;-0.0919637    
   6.29706250000E+07; -0.946771     ;-0.0901377    
   6.29725000000E+07; -0.94603      ;-0.0898779    
   6.29743750000E+07; -0.947294     ;-0.0873071    
   6.29762500000E+07; -0.947769     ;-0.0875568    
   6.29781250000E+07; -0.948283     ;-0.0850517    
   6.29800000000E+07; -0.94682      ;-0.0827456    
   6.29818750000E+07; -0.946349     ;-0.0805245    
   6.29837500000E+07; -0.949675     ;-0.0766774    
   6.29856250000E+07; -0.949918     ;-0.076396     
   6.29875000000E+07; -0.950707     ;-0.0765303    
   6.29893750000E+07; -0.949852     ;-0.0751929    
   6.29912500000E+07; -0.949307     ;-0.0723861    
   6.29931250000E+07; -0.947879     ;-0.0718061    
   6.29950000000E+07; -0.949606     ;-0.0696665    
   6.29968750000E+07; -0.949137     ;-0.069375     
   6.29987500000E+07; -0.947773     ;-0.0670591    
   6.30006250000E+07; -0.954662     ;-0.0630799    
   6.30025000000E+07; -0.953897     ;-0.0634192    
   6.30043750000E+07; -0.949236     ;-0.063167     
   6.30062500000E+07; -0.951978     ;-0.062722     
   6.30081250000E+07; -0.95191      ;-0.0594994    
   6.30100000000E+07; -0.950628     ;-0.0578823    
   6.30118750000E+07; -0.950155     ;-0.0558788    
   6.30137500000E+07; -0.951009     ;-0.0542536    
   6.30156250000E+07; -0.952443     ;-0.0532797    
   6.30175000000E+07; -0.952586     ;-0.0523399    
   6.30193750000E+07; -0.952027     ;-0.0500706    
   6.30212500000E+07; -0.952848     ;-0.0479527    
   6.30231250000E+07; -0.951845     ;-0.04717      
   6.30250000000E+07; -0.952294     ;-0.047956     
   6.30268750000E+07; -0.952687     ;-0.0431275    
   6.30287500000E+07; -0.953508     ;-0.0426599    
   6.30306250000E+07; -0.951525     ;-0.0413104    
   6.30325000000E+07; -0.953551     ;-0.038866     
   6.30343750000E+07; -0.952724     ;-0.0380896    
   6.30362500000E+07; -0.952818     ;-0.0369221    
   6.30381250000E+07; -0.954261     ;-0.0363776    
   6.30400000000E+07; -0.952287     ;-0.0346291    
   6.30418750000E+07; -0.955429     ;-0.0341258    
   6.30437500000E+07; -0.954564     ;-0.030163     
   6.30456250000E+07; -0.953572     ;-0.0288531    
   6.30475000000E+07; -0.950168     ;-0.0284572    
   6.30493750000E+07; -0.953077     ;-0.0275841    
   6.30512500000E+07; -0.953336     ;-0.0253499    
   6.30531250000E+07; -0.95418      ;-0.0249019    
   6.30550000000E+07; -0.954023     ;-0.0244837    
   6.30568750000E+07; -0.952786     ;-0.020158     
   6.30587500000E+07; -0.952435     ;-0.0198748    
   6.30606250000E+07; -0.954325     ;-0.0172349    
   6.30625000000E+07; -0.954219     ;-0.0177817    
   6.30643750000E+07; -0.952677     ;-0.0162978    
   6.30662500000E+07; -0.953901     ;-0.0150661    
   6.30681250000E+07; -0.954627     ;-0.0123719    
   6.30700000000E+07; -0.952636     ;-0.0123434    
   6.30718750000E+07; -0.95514      ;-0.0105445    
   6.30737500000E+07; -0.955157     ;-0.00943705   
   6.30756250000E+07; -0.953509     ;-0.00874988   
   6.30775000000E+07; -0.955388     ;-0.00604114   
   6.30793750000E+07; -0.954213     ;-0.00460564   
   6.30812500000E+07; -0.955475     ;-0.00314601   
   6.30831250000E+07; -0.952563     ;-0.00317649   
   6.30850000000E+07; -0.953648     ;-0.00122363   
   6.30868750000E+07; -0.954047     ;-0.0021341    
   6.30887500000E+07; -0.954981     ; 0.00186292   
   6.30906250000E+07; -0.955498     ; 0.00252454   
   6.30925000000E+07; -0.954017     ; 0.00400415   
   6.30943750000E+07; -0.956698     ; 0.00677151   
   6.30962500000E+07; -0.952438     ; 0.00848327   
   6.30981250000E+07; -0.953805     ; 0.00784447   
   6.31000000000E+07; -0.955406     ; 0.0103024    
   6.31018750000E+07; -0.953735     ; 0.0132268    
   6.31037500000E+07; -0.953261     ; 0.0126573    
   6.31056250000E+07; -0.954165     ; 0.0124197    
   6.31075000000E+07; -0.962446     ; 0.0136256    
   6.31093750000E+07; -0.958046     ; 0.01652      
   6.31112500000E+07; -0.953078     ; 0.0168082    
   6.31131250000E+07; -0.959825     ; 0.0166689    
   6.31150000000E+07; -0.9561       ; 0.0199475    
   6.31168750000E+07; -0.957348     ; 0.0225789    
   6.31187500000E+07; -0.951459     ; 0.0242223    
   6.31206250000E+07; -0.956827     ; 0.0229329    
   6.31225000000E+07; -0.956051     ; 0.0254123    
   6.31243750000E+07; -0.955011     ; 0.0268031    
   6.31262500000E+07; -0.956653     ; 0.0283826    
   6.31281250000E+07; -0.956084     ; 0.0315863    
   6.31300000000E+07; -0.955211     ; 0.0317332    
   6.31318750000E+07; -0.954928     ; 0.0316632    
   6.31337500000E+07; -0.95624      ; 0.0339791    
   6.31356250000E+07; -0.95487      ; 0.0350971    
   6.31375000000E+07; -0.953984     ; 0.0356465    
   6.31393750000E+07; -0.954822     ; 0.0375087    
   6.31412500000E+07; -0.954834     ; 0.0385108    
   6.31431250000E+07; -0.955628     ; 0.0401148    
   6.31450000000E+07; -0.961102     ; 0.0420216    
   6.31468750000E+07; -0.958007     ; 0.0449726    
   6.31487500000E+07; -0.95393      ; 0.0430966    
   6.31506250000E+07; -0.955862     ; 0.0454737    
   6.31525000000E+07; -0.956836     ; 0.0455538    
   6.31543750000E+07; -0.955194     ; 0.0478832    
   6.31562500000E+07; -0.952237     ; 0.0481455    
   6.31581250000E+07; -0.956582     ; 0.0498143    
   6.31600000000E+07; -0.95634      ; 0.0514936    
   6.31618750000E+07; -0.951218     ; 0.0522602    
   6.31637500000E+07; -0.955322     ; 0.0553976    
   6.31656250000E+07; -0.957141     ; 0.0554181    
   6.31675000000E+07; -0.953776     ; 0.0552238    
   6.31693750000E+07; -0.954363     ; 0.0572955    
   6.31712500000E+07; -0.954904     ; 0.0593046    
   6.31731250000E+07; -0.954868     ; 0.0617667    
   6.31750000000E+07; -0.956895     ; 0.0616687    
   6.31768750000E+07; -0.956082     ; 0.0639105    
   6.31787500000E+07; -0.952345     ; 0.0637048    
   6.31806250000E+07; -0.952968     ; 0.0658741    
   6.31825000000E+07; -0.954224     ; 0.065407     
   6.31843750000E+07; -0.954496     ; 0.0701475    
   6.31862500000E+07; -0.950849     ; 0.0686672    
   6.31881250000E+07; -0.95597      ; 0.0700827    
   6.31900000000E+07; -0.952814     ; 0.0708969    
   6.31918750000E+07; -0.953334     ; 0.0734399    
   6.31937500000E+07; -0.952422     ; 0.0742426    
   6.31956250000E+07; -0.953604     ; 0.0755413    
   6.31975000000E+07; -0.953112     ; 0.0751657    
   6.31993750000E+07; -0.953279     ; 0.0793402    
   6.32012500000E+07; -0.948985     ; 0.0791538    
   6.32031250000E+07; -0.953964     ; 0.0822718    
   6.32050000000E+07; -0.950575     ; 0.0809261    
   6.32068750000E+07; -0.951246     ; 0.0835867    
   6.32087500000E+07; -0.953576     ; 0.0825638    
   6.32106250000E+07; -0.953001     ; 0.0878411    
   6.32125000000E+07; -0.95156      ; 0.0860222    
   6.32143750000E+07; -0.950976     ; 0.0883825    
   6.32162500000E+07; -0.95277      ; 0.0882442    
   6.32181250000E+07; -0.952929     ; 0.0906349    
   6.32200000000E+07; -0.952106     ; 0.0898331    
   6.32218750000E+07; -0.952052     ; 0.0939644    
   6.32237500000E+07; -0.950353     ; 0.0922782    
   6.32256250000E+07; -0.951873     ; 0.0958246    
   6.32275000000E+07; -0.950597     ; 0.0971986    
   6.32293750000E+07; -0.950823     ; 0.0972413    
   6.32312500000E+07; -0.951276     ; 0.0998972    
   6.32331250000E+07; -0.954007     ; 0.0984915    
   6.32350000000E+07; -0.950579     ; 0.101838     
   6.32368750000E+07; -0.949564     ; 0.101697     
   6.32387500000E+07; -0.951772     ; 0.102034     
   6.32406250000E+07; -0.948925     ; 0.104983     
   6.32425000000E+07; -0.950278     ; 0.105517     
   6.32443750000E+07; -0.948443     ; 0.106926     
   6.32462500000E+07; -0.951145     ; 0.107348     
   6.32481250000E+07; -0.950006     ; 0.111339     
   6.32500000000E+07; -0.951909     ; 0.111116     
   6.32518750000E+07; -0.949818     ; 0.110409     
   6.32537500000E+07; -0.949199     ; 0.113141     
   6.32556250000E+07; -0.947885     ; 0.113611     
   6.32575000000E+07; -0.948758     ; 0.115218     
   6.32593750000E+07; -0.947245     ; 0.115641     
   6.32612500000E+07; -0.948239     ; 0.117225     
   6.32631250000E+07; -0.948171     ; 0.117999     
   6.32650000000E+07; -0.946401     ; 0.119967     
   6.32668750000E+07; -0.950211     ; 0.120781     
   6.32687500000E+07; -0.948814     ; 0.121664     
   6.32706250000E+07; -0.948031     ; 0.124178     
   6.32725000000E+07; -0.946057     ; 0.123759     
   6.32743750000E+07; -0.949185     ; 0.123702     
   6.32762500000E+07; -0.947125     ; 0.130537     
   6.32781250000E+07; -0.947469     ; 0.127255     
   6.32800000000E+07; -0.949235     ; 0.129224     
   6.32818750000E+07; -0.94835      ; 0.129931     
   6.32837500000E+07; -0.946267     ; 0.132328     
   6.32856250000E+07; -0.946348     ; 0.13322      
   6.32875000000E+07; -0.947227     ; 0.133309     
   6.32893750000E+07; -0.946828     ; 0.136085     
   6.32912500000E+07; -0.946022     ; 0.136808     
   6.32931250000E+07; -0.94538      ; 0.138322     
   6.32950000000E+07; -0.94544      ; 0.139572     
   6.32968750000E+07; -0.94532      ; 0.140071     
   6.32987500000E+07; -0.947808     ; 0.141745     
   6.33006250000E+07; -0.945783     ; 0.141158     
   6.33025000000E+07; -0.945356     ; 0.144354     
   6.33043750000E+07; -0.944353     ; 0.145281     
   6.33062500000E+07; -0.946748     ; 0.145087     
   6.33081250000E+07; -0.945406     ; 0.147364     
   6.33100000000E+07; -0.944792     ; 0.148051     
   6.33118750000E+07; -0.943253     ; 0.14914      
   6.33137500000E+07; -0.943271     ; 0.149683     
   6.33156250000E+07; -0.944078     ; 0.152318     
   6.33175000000E+07; -0.946477     ; 0.153623     
   6.33193750000E+07; -0.945516     ; 0.152913     
   6.33212500000E+07; -0.944348     ; 0.157007     
   6.33231250000E+07; -0.943657     ; 0.15757      
   6.33250000000E+07; -0.943093     ; 0.156845     
   6.33268750000E+07; -0.942706     ; 0.158977     
   6.33287500000E+07; -0.940478     ; 0.156091     
   6.33306250000E+07; -0.943112     ; 0.160776     
   6.33325000000E+07; -0.942888     ; 0.160714     
   6.33343750000E+07; -0.942035     ; 0.164381     
   6.33362500000E+07; -0.939905     ; 0.162739     
   6.33381250000E+07; -0.940176     ; 0.166725     
   6.33400000000E+07; -0.942375     ; 0.167537     
   6.33418750000E+07; -0.940565     ; 0.167693     
   6.33437500000E+07; -0.940764     ; 0.169321     
   6.33456250000E+07; -0.941461     ; 0.169715     
   6.33475000000E+07; -0.941131     ; 0.172736     
   6.33493750000E+07; -0.936399     ; 0.172485     
   6.33512500000E+07; -0.940748     ; 0.174444     
   6.33531250000E+07; -0.939701     ; 0.175714     
   6.33550000000E+07; -0.940981     ; 0.175343     
   6.33568750000E+07; -0.939015     ; 0.17714      
   6.33587500000E+07; -0.940908     ; 0.178223     
   6.33606250000E+07; -0.937215     ; 0.176758     
   6.33625000000E+07; -0.939453     ; 0.180122     
   6.33643750000E+07; -0.939387     ; 0.183819     
   6.33662500000E+07; -0.938305     ; 0.183181     
   6.33681250000E+07; -0.933248     ; 0.182945     
   6.33700000000E+07; -0.939081     ; 0.183763     
   6.33718750000E+07; -0.938442     ; 0.186602     
   6.33737500000E+07; -0.938386     ; 0.187079     
   6.33756250000E+07; -0.938204     ; 0.188295     
   6.33775000000E+07; -0.936826     ; 0.189646     
   6.33793750000E+07; -0.9347       ; 0.189311     
   6.33812500000E+07; -0.934786     ; 0.192807     
   6.33831250000E+07; -0.936232     ; 0.192656     
   6.33850000000E+07; -0.933463     ; 0.192405     
   6.33868750000E+07; -0.938186     ; 0.193532     
   6.33887500000E+07; -0.936513     ; 0.19528      
   6.33906250000E+07; -0.934708     ; 0.196903     
   6.33925000000E+07; -0.934076     ; 0.197912     
   6.33943750000E+07; -0.936073     ; 0.198025     
   6.33962500000E+07; -0.934837     ; 0.200434     
   6.33981250000E+07; -0.935198     ; 0.200657     
   6.34000000000E+07; -0.934426     ; 0.204539     
   6.34018750000E+07; -0.934582     ; 0.20364      
   6.34037500000E+07; -0.934906     ; 0.205862     
   6.34056250000E+07; -0.934452     ; 0.205604     
   6.34075000000E+07; -0.932913     ; 0.205865     
   6.34093750000E+07; -0.934979     ; 0.207685     
   6.34112500000E+07; -0.933759     ; 0.208912     
   6.34131250000E+07; -0.933311     ; 0.2109       
   6.34150000000E+07; -0.93107      ; 0.212084     
   6.34168750000E+07; -0.934346     ; 0.211556     
   6.34187500000E+07; -0.931549     ; 0.213821     
   6.34206250000E+07; -0.931339     ; 0.214443     
   6.34225000000E+07; -0.933168     ; 0.214305     
   6.34243750000E+07; -0.931844     ; 0.215376     
   6.34262500000E+07; -0.929469     ; 0.217055     
   6.34281250000E+07; -0.931662     ; 0.218486     
   6.34300000000E+07; -0.930696     ; 0.220404     
   6.34318750000E+07; -0.930832     ; 0.223611     
   6.34337500000E+07; -0.930368     ; 0.222507     
   6.34356250000E+07; -0.929229     ; 0.223791     
   6.34375000000E+07; -0.929277     ; 0.225519     
   6.34393750000E+07; -0.928303     ; 0.22566      
   6.34412500000E+07; -0.930438     ; 0.225426     
   6.34431250000E+07; -0.928325     ; 0.228289     
   6.34450000000E+07; -0.926023     ; 0.228077     
   6.34468750000E+07; -0.927529     ; 0.229331     
   6.34487500000E+07; -0.928406     ; 0.230607     
   6.34506250000E+07; -0.925918     ; 0.231425     
   6.34525000000E+07; -0.92839      ; 0.234094     
   6.34543750000E+07; -0.927769     ; 0.234012     
   6.34562500000E+07; -0.923933     ; 0.234518     
   6.34581250000E+07; -0.926552     ; 0.237265     
   6.34600000000E+07; -0.926591     ; 0.239657     
   6.34618750000E+07; -0.924868     ; 0.237423     
   6.34637500000E+07; -0.924989     ; 0.240785     
   6.34656250000E+07; -0.925582     ; 0.240556     
   6.34675000000E+07; -0.925426     ; 0.244614     
   6.34693750000E+07; -0.925654     ; 0.242077     
   6.34712500000E+07; -0.923847     ; 0.244105     
   6.34731250000E+07; -0.924331     ; 0.244834     
   6.34750000000E+07; -0.921624     ; 0.246478     
   6.34768750000E+07; -0.925478     ; 0.246644     
   6.34787500000E+07; -0.922194     ; 0.248029     
   6.34806250000E+07; -0.921637     ; 0.24807      
   6.34825000000E+07; -0.923265     ; 0.249934     
   6.34843750000E+07; -0.922434     ; 0.252968     
   6.34862500000E+07; -0.921078     ; 0.252836     
   6.34881250000E+07; -0.921621     ; 0.253434     
   6.34900000000E+07; -0.921425     ; 0.254621     
   6.34918750000E+07; -0.921588     ; 0.256265     
   6.34937500000E+07; -0.920356     ; 0.258398     
   6.34956250000E+07; -0.919922     ; 0.256027     
   6.34975000000E+07; -0.919422     ; 0.258211     
   6.34993750000E+07; -0.918889     ; 0.260975     
   6.35012500000E+07; -0.920263     ; 0.259928     
   6.35031250000E+07; -0.919319     ; 0.263562     
   6.35050000000E+07; -0.91545      ; 0.262538     
   6.35068750000E+07; -0.918708     ; 0.263044     
   6.35087500000E+07; -0.916643     ; 0.265363     
   6.35106250000E+07; -0.917409     ; 0.266734     
   6.35125000000E+07; -0.917039     ; 0.267223     
   6.35143750000E+07; -0.918458     ; 0.267871     
   6.35162500000E+07; -0.915102     ; 0.269211     
   6.35181250000E+07; -0.918207     ; 0.270887     
   6.35200000000E+07; -0.916519     ; 0.273099     
   6.35218750000E+07; -0.916073     ; 0.274022     
   6.35237500000E+07; -0.91781      ; 0.274825     
   6.35256250000E+07; -0.916845     ; 0.27528      
   6.35275000000E+07; -0.914535     ; 0.277504     
   6.35293750000E+07; -0.91488      ; 0.27599      
   6.35312500000E+07; -0.915868     ; 0.278692     
   6.35331250000E+07; -0.914383     ; 0.279634     
   6.35350000000E+07; -0.913232     ; 0.279391     
   6.35368750000E+07; -0.916067     ; 0.279964     
   6.35387500000E+07; -0.914026     ; 0.283192     
   6.35406250000E+07; -0.910392     ; 0.28028      
   6.35425000000E+07; -0.912836     ; 0.28539      
   6.35443750000E+07; -0.911636     ; 0.285778     
   6.35462500000E+07; -0.911981     ; 0.287626     
   6.35481250000E+07; -0.909046     ; 0.287367     
   6.35500000000E+07; -0.911322     ; 0.289383     
   6.35518750000E+07; -0.911907     ; 0.291594     
   6.35537500000E+07; -0.908026     ; 0.290532     
   6.35556250000E+07; -0.910881     ; 0.29202      
   6.35575000000E+07; -0.909954     ; 0.291594     
   6.35593750000E+07; -0.90965      ; 0.294767     
   6.35612500000E+07; -0.910274     ; 0.294653     
   6.35631250000E+07; -0.908619     ; 0.294253     
   6.35650000000E+07; -0.906408     ; 0.297105     
   6.35668750000E+07; -0.90854      ; 0.299786     
   6.35687500000E+07; -0.908191     ; 0.301533     
   6.35706250000E+07; -0.908343     ; 0.299774     
   6.35725000000E+07; -0.908212     ; 0.300682     
   6.35743750000E+07; -0.907764     ; 0.303528     
   6.35762500000E+07; -0.906571     ; 0.303402     
   6.35781250000E+07; -0.906513     ; 0.304543     
   6.35800000000E+07; -0.906671     ; 0.305656     
   6.35818750000E+07; -0.905368     ; 0.306645     
   6.35837500000E+07; -0.905636     ; 0.30815      
   6.35856250000E+07; -0.905156     ; 0.30835      
   6.35875000000E+07; -0.902821     ; 0.308685     
   6.35893750000E+07; -0.904552     ; 0.311191     
   6.35912500000E+07; -0.904022     ; 0.311571     
   6.35931250000E+07; -0.903133     ; 0.314873     
   6.35950000000E+07; -0.902814     ; 0.314124     
   6.35968750000E+07; -0.902606     ; 0.31568      
   6.35987500000E+07; -0.901386     ; 0.316978     
   6.36006250000E+07; -0.9028       ; 0.317653     
   6.36025000000E+07; -0.901273     ; 0.319206     
   6.36043750000E+07; -0.900602     ; 0.31778      
   6.36062500000E+07; -0.897746     ; 0.319336     
   6.36081250000E+07; -0.900709     ; 0.321539     
   6.36100000000E+07; -0.899898     ; 0.321946     
   6.36118750000E+07; -0.898893     ; 0.322732     
   6.36137500000E+07; -0.899472     ; 0.3247       
   6.36156250000E+07; -0.898914     ; 0.323981     
   6.36175000000E+07; -0.896576     ; 0.327003     
   6.36193750000E+07; -0.898195     ; 0.32781      
   6.36212500000E+07; -0.898072     ; 0.328083     
   6.36231250000E+07; -0.895798     ; 0.329376     
   6.36250000000E+07; -0.895191     ; 0.331232     
   6.36268750000E+07; -0.897159     ; 0.328823     
   6.36287500000E+07; -0.896928     ; 0.334687     
   6.36306250000E+07; -0.895961     ; 0.334051     
   6.36325000000E+07; -0.896336     ; 0.333085     
   6.36343750000E+07; -0.894068     ; 0.335023     
   6.36362500000E+07; -0.894845     ; 0.337347     
   6.36381250000E+07; -0.894554     ; 0.336407     
   6.36400000000E+07; -0.894063     ; 0.34039      
   6.36418750000E+07; -0.893163     ; 0.339457     
   6.36437500000E+07; -0.892369     ; 0.340943     
   6.36456250000E+07; -0.892331     ; 0.343231     
   6.36475000000E+07; -0.892484     ; 0.34263      
   6.36493750000E+07; -0.890315     ; 0.342706     
   6.36512500000E+07; -0.891479     ; 0.343101     
   6.36531250000E+07; -0.891342     ; 0.348275     
   6.36550000000E+07; -0.891814     ; 0.346573     
   6.36568750000E+07; -0.888736     ; 0.34752      
   6.36587500000E+07; -0.891493     ; 0.349739     
   6.36606250000E+07; -0.889185     ; 0.348742     
   6.36625000000E+07; -0.890246     ; 0.351515     
   6.36643750000E+07; -0.889878     ; 0.352633     
   6.36662500000E+07; -0.886395     ; 0.352865     
   6.36681250000E+07; -0.88792      ; 0.353475     
   6.36700000000E+07; -0.888848     ; 0.355854     
   6.36718750000E+07; -0.88706      ; 0.35745      
   6.36737500000E+07; -0.883701     ; 0.356001     
   6.36756250000E+07; -0.885935     ; 0.357384     
   6.36775000000E+07; -0.885028     ; 0.358021     
   6.36793750000E+07; -0.885056     ; 0.358585     
   6.36812500000E+07; -0.885223     ; 0.361166     
   6.36831250000E+07; -0.885529     ; 0.359786     
   6.36850000000E+07; -0.884545     ; 0.364648     
   6.36868750000E+07; -0.883018     ; 0.363299     
   6.36887500000E+07; -0.883688     ; 0.364567     
   6.36906250000E+07; -0.88418      ; 0.369002     
   6.36925000000E+07; -0.884287     ; 0.366521     
   6.36943750000E+07; -0.882106     ; 0.366533     
   6.36962500000E+07; -0.881927     ; 0.370317     
   6.36981250000E+07; -0.879147     ; 0.368877     
   6.37000000000E+07; -0.880976     ; 0.370668     
   6.37018750000E+07; -0.88051      ; 0.371888     
   6.37037500000E+07; -0.87703      ; 0.371458     
   6.37056250000E+07; -0.878945     ; 0.373419     
   6.37075000000E+07; -0.879524     ; 0.375362     
   6.37093750000E+07; -0.875762     ; 0.374568     
   6.37112500000E+07; -0.879471     ; 0.376045     
   6.37131250000E+07; -0.877177     ; 0.376568     
   6.37150000000E+07; -0.875932     ; 0.378702     
   6.37168750000E+07; -0.878819     ; 0.37793      
   6.37187500000E+07; -0.876878     ; 0.381029     
   6.37206250000E+07; -0.875278     ; 0.381153     
   6.37225000000E+07; -0.874429     ; 0.381977     
   6.37243750000E+07; -0.876595     ; 0.385072     
   6.37262500000E+07; -0.871952     ; 0.383483     
   6.37281250000E+07; -0.876309     ; 0.384184     
   6.37300000000E+07; -0.874082     ; 0.386767     
   6.37318750000E+07; -0.872397     ; 0.388022     
   6.37337500000E+07; -0.872478     ; 0.388934     
   6.37356250000E+07; -0.873062     ; 0.392652     
   6.37375000000E+07; -0.872172     ; 0.389223     
   6.37393750000E+07; -0.87184      ; 0.391092     
   6.37412500000E+07; -0.871064     ; 0.393907     
   6.37431250000E+07; -0.872501     ; 0.393987     
   6.37450000000E+07; -0.871316     ; 0.394571     
   6.37468750000E+07; -0.86926      ; 0.396341     
   6.37487500000E+07; -0.870438     ; 0.397791     
   6.37506250000E+07; -0.869313     ; 0.397677     
   6.37525000000E+07; -0.869463     ; 0.399544     
   6.37543750000E+07; -0.865118     ; 0.397166     
   6.37562500000E+07; -0.867762     ; 0.398569     
   6.37581250000E+07; -0.867922     ; 0.401092     
   6.37600000000E+07; -0.86712      ; 0.402376     
   6.37618750000E+07; -0.865364     ; 0.401179     
   6.37637500000E+07; -0.866163     ; 0.40489      
   6.37656250000E+07; -0.863756     ; 0.405101     
   6.37675000000E+07; -0.86531      ; 0.405645     
   6.37693750000E+07; -0.864708     ; 0.406371     
   6.37712500000E+07; -0.862253     ; 0.406781     
   6.37731250000E+07; -0.863568     ; 0.409917     
   6.37750000000E+07; -0.865016     ; 0.408317     
   6.37768750000E+07; -0.861435     ; 0.411124     
   6.37787500000E+07; -0.864648     ; 0.411361     
   6.37806250000E+07; -0.861227     ; 0.413267     
   6.37825000000E+07; -0.861409     ; 0.416664     
   6.37843750000E+07; -0.859975     ; 0.414013     
   6.37862500000E+07; -0.860131     ; 0.41601      
   6.37881250000E+07; -0.859253     ; 0.416357     
   6.37900000000E+07; -0.856929     ; 0.416764     
   6.37918750000E+07; -0.858407     ; 0.419286     
   6.37937500000E+07; -0.856914     ; 0.41684      
   6.37956250000E+07; -0.857735     ; 0.419701     
   6.37975000000E+07; -0.859239     ; 0.420111     
   6.37993750000E+07; -0.857894     ; 0.423292     
   6.38012500000E+07; -0.854926     ; 0.422745     
   6.38031250000E+07; -0.856814     ; 0.424479     
   6.38050000000E+07; -0.856992     ; 0.423463     
   6.38068750000E+07; -0.853708     ; 0.424907     
   6.38087500000E+07; -0.855208     ; 0.427806     
   6.38106250000E+07; -0.85511      ; 0.427881     
   6.38125000000E+07; -0.853266     ; 0.428705     
   6.38143750000E+07; -0.851095     ; 0.43107      
   6.38162500000E+07; -0.852964     ; 0.431496     
   6.38181250000E+07; -0.851929     ; 0.432783     
   6.38200000000E+07; -0.850386     ; 0.431864     
   6.38218750000E+07; -0.85072      ; 0.43325      
   6.38237500000E+07; -0.849787     ; 0.436366     
   6.38256250000E+07; -0.849102     ; 0.435555     
   6.38275000000E+07; -0.849914     ; 0.438233     
   6.38293750000E+07; -0.847988     ; 0.436131     
   6.38312500000E+07; -0.848593     ; 0.437888     
   6.38331250000E+07; -0.847724     ; 0.440371     
   6.38350000000E+07; -0.847478     ; 0.442751     
   6.38368750000E+07; -0.845796     ; 0.439405     
   6.38387500000E+07; -0.846298     ; 0.442285     
   6.38406250000E+07; -0.846833     ; 0.443005     
   6.38425000000E+07; -0.844104     ; 0.443762     
   6.38443750000E+07; -0.846247     ; 0.443346     
   6.38462500000E+07; -0.844426     ; 0.44506      
   6.38481250000E+07; -0.844        ; 0.447196     
   6.38500000000E+07; -0.84587      ; 0.446605     
   6.38518750000E+07; -0.842682     ; 0.448485     
   6.38537500000E+07; -0.842374     ; 0.450017     
   6.38556250000E+07; -0.841295     ; 0.450373     
   6.38575000000E+07; -0.84223      ; 0.452498     
   6.38593750000E+07; -0.841525     ; 0.453739     
   6.38612500000E+07; -0.841765     ; 0.454136     
   6.38631250000E+07; -0.838362     ; 0.4548       
   6.38650000000E+07; -0.84074      ; 0.457136     
   6.38668750000E+07; -0.839428     ; 0.456487     
   6.38687500000E+07; -0.83819      ; 0.455188     
   6.38706250000E+07; -0.837088     ; 0.459183     
   6.38725000000E+07; -0.835467     ; 0.458545     
   6.38743750000E+07; -0.837414     ; 0.459324     
   6.38762500000E+07; -0.836759     ; 0.46196      
